id,doi,title,venue,publication_year,publication_date,type,cited_by_count,cited_2015,cited_joss,fulltext_openalex,fulltext_epmc,first_author,n_authors,date_added,notes,exclude
W4407465769,10.1016/j.jpsychires.2025.02.018,"Converging paths: Autistic traits, body image concerns, and disordered eating symptoms in women",Journal of Psychiatric Research,2025,2025-02-13,article,5,False,True,False,False,Nora M. Laskowski,5,2026-07-15,,False
W4407412837,10.1177/00187208251320589,Likelihood Systems Can Improve Hit Rates in Low-Prevalence Visual Search Over Binary Systems,Human Factors The Journal of the Human Factors and Ergonomics Society,2025,2025-02-12,article,3,False,True,False,False,Tobias Rieger,3,2026-07-15,,False
W4407554028,10.3765/e03b4r46,New experimental evidence against the similarity approach to conditionals,Proceedings from Semantics and Linguistic Theory,2025,2025-02-12,article,0,False,False,True,False,Dean McHugh,2,2026-07-15,,False
W4407309896,10.1016/j.abrep.2025.100589,Intact habit learning in work addiction: Evidence from a probabilistic sequence learning task,Addictive Behaviors Reports,2025,2025-02-10,article,2,True,False,True,True,Zsuzsanna Viktória Pesthy,5,2026-07-15,,False
W4407341098,10.3390/audiolres15010014,Impaired Prosodic Processing but Not Hearing Function Is Associated with an Age-Related Reduction in AI Speech Recognition,Audiology Research,2025,2025-02-08,article,4,True,False,True,True,Björn Herrmann,2,2026-07-15,,False
W4414573355,10.53107/nnjp.v4i2,,Nature-Nurture Journal of Psychology,2025,2025-02-07,paratext,0,False,False,True,False,,0,2026-07-15,,False
W4410759717,10.1080/13506285.2025.2507946,Meaning maps predict reaction time in change detection,Visual Cognition,2025,2025-02-07,article,1,False,True,False,True,Alan Z. Lu,3,2026-07-15,,False
W4407259673,10.1016/j.jmp.2025.102902,Probabilistic models of delay discounting: “Fixed-endpoint” psychometric curves improve plausibility and performance,Journal of Mathematical Psychology,2025,2025-02-07,article,1,True,True,False,False,Isaac Kinley,3,2026-07-15,,False
W4407259125,10.5334/cpsy.115,Risk and Loss Aversion and Attitude to COVID and Vaccines in Anxious Individuals,Computational Psychiatry,2025,2025-02-07,article,0,True,False,True,True,Filippo Ferrari,3,2026-07-15,,False
W4407180936,10.31234/osf.io/kwj7b_v1,Children explore conservatively when learning novel word extensions,,2025,2025-02-05,preprint,0,False,False,True,False,Martin Zettersten,3,2026-07-15,,False
W4407165021,10.1016/j.amper.2025.100218,Effects of orthography presentation and loanword frequency on L2 speech shadowing,Ampersand,2025,2025-02-05,article,2,True,False,False,False,Daiki Hashimoto,3,2026-07-15,,False
W4407188234,10.1101/2025.02.05.636557,Friend Request Accepted: Fundamental Features of Social Environments Determine Rate of Social Affiliation,bioRxiv (Cold Spring Harbor Laboratory),2025,2025-02-05,preprint,0,True,False,True,False,Sankalp Garud,6,2026-07-15,,False
W4407152330,10.1038/s44271-025-00201-0,"Spontaneous thought separates into clusters of negative, positive, and flexible thinking",Communications Psychology,2025,2025-02-05,article,1,False,True,True,False,Marta Migó,4,2026-07-15,,False
W4407163651,10.1016/j.cogdev.2025.101555,"The Ebbinghaus illusion revisited: Behavioral shift in task-solving between 4-year-olds, 6-year-olds, and adolescents",Cognitive Development,2025,2025-02-05,article,1,True,False,False,False,Cornelia Schulze,2,2026-07-15,,False
W4416213193,,Estimating area: strategies and internal representations,HAL (Le Centre pour la Communication Scientifique Directe),2025,2025-02-04,conference-paper,0,False,False,True,False,Terese A Wendelborg,3,2026-07-15,,False
W4407352960,10.20982/tqmp.21.1.p013,Effect of physical activity and interstimulus interval on an RSVP task: A replication of Raymond et al. (1992),The Quantitative Methods for Psychology,2025,2025-02-01,article,0,False,True,True,False,Meenakshie Bradley-Garcia,25,2026-07-15,,False
W4407052582,10.1038/s44271-025-00200-1,Predictive learning as the basis of the testing effect,Communications Psychology,2025,2025-02-01,article,3,False,True,True,False,Haopeng Chen,5,2026-07-15,,False
W4407835162,10.1016/j.heliyon.2025.e42911,The effects of cannabis on mind-wandering,Heliyon,2025,2025-02-01,article,0,True,False,False,True,Adrian B. Safati,4,2026-07-15,,False
W4407021808,10.1371/journal.pone.0318353,Aesthetic evaluation and the perceived properties of Chinese characters,PLoS ONE,2025,2025-01-31,article,0,False,True,True,True,Qinjing Zhang,2,2026-07-15,,False
W4407028138,10.3758/s13421-025-01688-y,Does expecting external memory support cost recognition memory?,Memory & Cognition,2025,2025-01-31,article,1,False,True,False,False,Megan O. Kelly,5,2026-07-15,,False
W4407091692,10.48550/arxiv.2501.19245,SHARPIE: A Modular Framework for Reinforcement Learning and Human-AI Interaction Experiments,ArXiv.org,2025,2025-01-31,preprint,0,False,False,True,False,Hüseyin Aydın,9,2026-07-15,,False
W4406980206,10.3758/s13428-024-02557-3,Validation of an online imitation-inhibition task,Behavior Research Methods,2025,2025-01-30,article,1,True,False,True,True,Mareike Westfal,4,2026-07-15,,False
W4407003208,10.1177/03057356241311581,"Beat perception in polyrhythms is influenced by spontaneous motor tempo, musicianship, and played musical style",Psychology of Music,2025,2025-01-29,article,3,True,False,False,False,Jan Stupacher,4,2026-07-15,,False
W4406903704,10.1167/jov.25.1.16,"Modality-, feature-, and strategy-dependent organization of low-level working memory",Journal of Vision,2025,2025-01-28,article,0,False,False,True,True,Vivien Chopurian,4,2026-07-15,,False
W4406884766,10.48550/arxiv.2501.15890,"Complexity in Complexity: Understanding Visual Complexity Through Structure, Color, and Surprise",ArXiv.org,2025,2025-01-27,preprint,1,False,False,True,False,Karahan Sarıtaş,4,2026-07-15,,False
W4406948914,10.5070/g6011.19407,Non-plural interpretations of some: Mouse-tracking evidence for quick social reasoning in real-time,Glossa Psycholinguistics,2025,2025-01-27,article,0,False,False,True,False,Wei Li,3,2026-07-15,,False
W4406818966,10.1038/s41398-025-03236-3,Dissociating social reward learning and behavior in alcohol use disorder,Translational Psychiatry,2025,2025-01-25,article,2,True,False,True,True,Simon Jangard,5,2026-07-15,,False
W4406818321,10.1101/2025.01.24.634717,Knowledge of effort modulates visual memory biases for body postures,bioRxiv (Cold Spring Harbor Laboratory),2025,2025-01-25,preprint,2,True,False,False,False,Q.-L Han,6,2026-07-15,,False
W4406803585,10.31234/osf.io/t6prw,Predictive structure emerges during generalisation of kin terms to new referents,,2025,2025-01-24,preprint,0,False,False,True,False,Maisy Hallam,4,2026-07-15,,False
W4406799193,10.7554/elife.100785.2.sa1,Reviewer #3 (Public review): Structure transfer and consolidation in visual implicit learning,,2025,2025-01-24,peer-review,0,False,False,True,False,Dominik Garber,2,2026-07-15,,False
W4406794246,10.7554/elife.100785.2,Structure transfer and consolidation in visual implicit learning,eLife,2025,2025-01-24,preprint,1,True,False,False,False,Dominik Garber,2,2026-07-15,,False
W4406772087,10.1016/j.neuroimage.2025.121046,Demystifying authenticity: Behavioral and neurophysiological signatures of self-positivity for authentic and presented selves,NeuroImage,2025,2025-01-23,article,2,True,False,True,False,Chengli Huang,8,2026-07-15,,False
W4406752475,10.16995/glossa.11125,Focus and negation in Italian &lt;em&gt;why&lt;/em&gt;-questions,Glossa a journal of general linguistics,2025,2025-01-23,article,0,True,False,False,False,Francesco Beltrame,4,2026-07-15,,False
W4406757135,10.3758/s13421-025-01686-0,Short-term pitch memory predicts both incidentally and intentionally acquired absolute pitch categories,Memory & Cognition,2025,2025-01-23,article,0,True,True,False,False,Stephen C. Van Hedger,4,2026-07-15,,False
epmc:MED:39889308,10.1016/j.jcomdis.2025.106496,Enhancing online speech and language assessment: Item development for the remote adult language experiment (ReAL-E) tool,Journal of communication disorders,2025,2025-01-22,research-article; Journal Article,1,False,False,False,True,Lancaster HS,5,2026-07-15,,False
W4406733176,10.1371/journal.pone.0316355,Non-dominant hand contractions do not facilitate performance under pressure in common desktop tasks,PLoS ONE,2025,2025-01-22,article,1,True,False,True,True,Yu Fan Eng,5,2026-07-15,,False
W4406698118,10.31234/osf.io/qgfz6,Reinstatement of temporal context retrieves cognitive control demands,,2025,2025-01-22,preprint,0,False,False,True,False,Sven Wientjes,2,2026-07-15,,False
W4409363795,10.31234/osf.io/fe63x_v1,Non-scientific mindsets and the gap between past vaccine behaviors and future intentions,,2025,2025-01-21,preprint,0,False,False,True,False,Justin Sulik,5,2026-07-15,,False
W4406670252,10.1037/xge0001727,Rewards transiently and automatically enhance sustained attention.,Journal of Experimental Psychology General,2025,2025-01-21,article,2,False,False,True,True,Juliana E. Trach,4,2026-07-15,,False
W4406654923,10.31234/osf.io/fe63x,Unscientific mindsets and the gap between past vaccine behaviors and future intentions,,2025,2025-01-21,preprint,0,False,False,True,False,Justin Sulik,5,2026-07-15,,False
W4406609156,10.31234/osf.io/y3dzn,"Children leverage predictive representations for flexible, value-guided choice",,2025,2025-01-20,preprint,0,False,False,True,False,Alice Zhang,5,2026-07-15,,False
W4406629161,10.1101/2025.01.20.633862,High intensity exercise before sleep boosts memory encoding the next morning,bioRxiv (Cold Spring Harbor Laboratory),2025,2025-01-20,preprint,0,True,False,True,False,Daniela Ramirez Butavand,4,2026-07-15,,False
W4406626759,10.1080/02699931.2025.2451795,Metacognitive confidence and affect – two sides of the same coin?,Cognition & Emotion,2025,2025-01-20,article,4,True,False,False,False,Alan Voodla,3,2026-07-15,,False
W4406685285,10.1177/17470218251316499,"Vocal and musical emotion perception, voice cue discrimination, and quality of life in cochlear implant users with and without acoustic hearing",Quarterly Journal of Experimental Psychology,2025,2025-01-20,article,2,True,False,True,False,Eleanor Harding,7,2026-07-15,,False
W4406591508,10.1101/2025.01.19.633772,Shared and individual tuning curves for social perception,bioRxiv (Cold Spring Harbor Laboratory),2025,2025-01-19,preprint,1,False,True,False,False,Rekha S. Varrier,6,2026-07-15,,False
W4406512089,10.1371/journal.pone.0311009,Emotional distress and affective knowledge representation one year after the COVID-19 outbreak,PLoS ONE,2025,2025-01-17,article,3,True,True,True,True,Laura Barca,5,2026-07-15,,False
W4406512187,10.3758/s13421-024-01662-0,Estimation of factorial expressions and its improvement through calibration: A replication and extension of Tversky and Kahneman (1973),Memory & Cognition,2025,2025-01-17,article,0,False,True,False,False,Jeffrey K. Bye,5,2026-07-15,,False
W4406519699,10.31234/osf.io/ne6w2,Trait judgments of faces using a task without word labels,,2025,2025-01-17,preprint,0,False,False,True,False,Yue Xu,4,2026-07-15,,False
W7112552884,,Evaluating alignment between humans and neural network representations in image-based learning tasks,MPG.PuRe (Max Planck Society),2025,2025-01-16,conference-paper,0,False,False,True,False,Can Demircan,1,2026-07-15,,False
W4406484023,10.31234/osf.io/n2ues,Frequency Effects in Human Category Learning,,2025,2025-01-16,preprint,0,False,False,True,False,Dong-Yu Yang,2,2026-07-15,,False
W4406434877,10.1016/j.jesp.2024.104719,Don't judge a book by its cover: The effect of perceived facial trustworthiness on advice following in the context of value-based decision-making,Journal of Experimental Social Psychology,2025,2025-01-15,article,3,True,False,False,False,Mathias Van der Biest,4,2026-07-15,,False
W4406387224,10.31234/osf.io/jbxdn,Reverse-engineering what makes a symbol memorable,,2025,2025-01-15,preprint,1,False,False,True,False,Brady R. T. Roberts,2,2026-07-15,,False
W4406390472,10.3758/s13414-024-02985-5,The role of attention in eliciting a musically induced visual motion aftereffect,Attention Perception & Psychophysics,2025,2025-01-15,article,0,True,False,False,False,Hannah Cormier,3,2026-07-15,,False
W4406369566,10.1101/2025.01.12.632598,Integrating explicit reliability for optimal choices: effect of trustworthiness on decisions and metadecisions,bioRxiv (Cold Spring Harbor Laboratory),2025,2025-01-14,preprint,1,True,False,True,False,Keiji Ota,5,2026-07-15,,False
W4406362085,10.3758/s13428-024-02578-y,ROAR-CAT: Rapid Online Assessment of Reading ability with Computerized Adaptive Testing,Behavior Research Methods,2025,2025-01-14,article,7,True,False,False,True,Wanjing Anya,7,2026-07-15,,False
epmc:MED:39704276,10.1177/17470218241310859,An exploration of relationships between associative and non-associative measures of inhibition,Quarterly journal of experimental psychology (2006),2025,2025-01-13,research-article; Journal Article,0,False,False,False,True,Brudan OI,3,2026-07-15,,False
W4406279404,10.31234/osf.io/yh8f3,"Increased generalisation in trait anxiety is driven by value transfer, not reduced perceptual discrimination",,2025,2025-01-11,preprint,0,False,False,True,False,Luianta Verra,4,2026-07-15,,False
W4411732260,10.31234/osf.io/yh8f3_v1,"Increased generalisation in trait anxiety is driven by value transfer, not reduced perceptual discrimination",,2025,2025-01-11,preprint,0,False,False,True,False,Luianta Verra,4,2026-07-15,,False
W4406270959,10.3758/s13414-024-03005-2,Perceptual averaging on relevant and irrelevant featural dimensions,Attention Perception & Psychophysics,2025,2025-01-10,article,2,True,False,True,True,Philip T. Quinlan,3,2026-07-15,,False
W4406227493,10.31234/osf.io/kxyc5,Creating Online Cognitive Assessment Platform for Children’s Literacy and Math Skills: Illustrated with the ACE Kids Platform,,2025,2025-01-09,preprint,2,False,False,True,False,Vince S.H. Ngan,8,2026-07-15,,False
W4406230292,10.1371/journal.pone.0304923,Multifaceted confidence in exploratory choice,PLoS ONE,2025,2025-01-09,article,1,False,False,True,True,Oleg Solopchuk,2,2026-07-15,,False
W4406207596,10.1007/s42113-024-00232-6,Testing Principles of Choice in Categorization,Computational Brain & Behavior,2025,2025-01-09,article,0,True,False,False,False,Sean Conway,2,2026-07-15,,False
